,key,$\Delta$dipole,RMSD,$\Delta$R0,$\Delta$R1,$\Delta$R2
126,1187,12.455549455328367,0.2487878612830505,0.030802061713400063,0.7061111765056164,0.25501515008083875
214,1002,0.1972951092113758,0.1978954302141187,0.03077282059570631,0.07542791098321827,0.22979326605268893
224,1092,5.701712775493899,0.28066177252521,0.03070971841432872,0.5485284490700156,0.6214837117586195
177,1082,12.408496688268404,0.2139956010380988,0.030703517608968684,0.7105513014492966,0.2418088307528588
114,1189,5.694351621914412,0.21498432107754847,0.030690140196693912,0.5489807126857115,0.5779294555097004
207,1087,11.100850046625153,0.30070032959949644,0.030615045591689392,0.4486287668448169,0.598346088025537
165,1076,11.079739000860041,0.2602116663221558,0.03059269436346772,0.4442204010405633,0.5925976654769974
79,1227,12.394881982590686,0.31403302090261176,0.030488884598588065,0.7155222537488568,0.33268809370063956
200,1107,11.074704252525773,0.2956356423334046,0.030385346602379345,0.4366809658596868,0.6298586609338307
251,1231,5.684275058191839,0.2871973792002304,0.030367781339766187,0.5519014526382966,0.6194612715556448
201,1066,12.411291420014626,0.30094480310593447,0.030327930043771663,0.7117618636747945,0.37039145780199567
148,1031,5.722953331037947,0.23385676894287707,0.030316807817128418,0.5557829245036168,0.5691779326863536
92,1048,12.432973629661548,0.21363630476335096,0.030223893897970783,0.7084224601246496,0.2703104844207881
9,1154,5.6198813165041175,0.2622185573118004,0.030139333321294096,0.5607853516343436,0.6401132640767456
168,1041,0.249931450810909,0.2601630690842394,0.029950134573485027,0.0787605360116905,0.30593621519296493
272,1166,12.421161611246543,0.26387956129182,0.02977696015943778,0.7046591496622736,0.3410530549785861
182,1191,12.436746881296793,0.3245134180687782,0.029746132469758657,0.7149661874874687,0.4228604454806429
21,1134,0.2766879036113973,0.2797654592441881,0.02969773046379867,0.07287566418237156,0.3618461254262895
47,1212,0.19752360345535086,0.1995832148576673,0.029650126808035988,0.09388201531743766,0.23936250797564226
138,1062,11.069065771229276,0.2791220939409593,0.02954283751427696,0.4561598274875371,0.5905656057653924
269,1175,5.693603498103289,0.2193605887734281,0.029514505379958478,0.5561210093962137,0.5433049012399755
14,1124,11.047736855664208,0.27057498076804365,0.029325073224365436,0.4488969011815749,0.5871639885549389
45,1176,5.663143524859077,0.24378086293343335,0.029246383404671998,0.5609969430297024,0.5247418160984106
56,1216,5.646758523211237,0.27444621199561736,0.02920139802958582,0.5537730511561741,0.5784250215793274
218,1121,0.17677412029655992,0.18751150935280586,0.02917181924782408,0.08331555099948572,0.22121940235557744
210,1234,5.720663863856322,0.3153683909304523,0.02916655719989436,0.5495017494339055,0.5987771210286695
156,1162,11.031638288915229,0.21736382208368424,0.029149060072593453,0.4367050067941803,0.5824786955086689
143,1042,5.645697341836987,0.3225979324793481,0.029135620647390396,0.5575248507135084,0.6351276844326453
211,1072,11.0717478882572,0.27040310994445754,0.029115207606873177,0.4518635777920299,0.6414643052592168
153,1101,0.29811588173987547,0.3076464255428692,0.029105106471721702,0.07706947668260139,0.3766625223004339
35,1014,12.436914268353448,0.2511247781174892,0.028947753923439987,0.7046454905884205,0.29176732939233
180,1098,12.407281572638343,0.2581408039235127,0.028912444103529188,0.7037451238233392,0.2572631717719576
27,1059,11.129636969201924,0.258001401340124,0.028903329823111456,0.43126689642008337,0.5968479638146644
155,1139,5.708515119825003,0.2723003487163555,0.028896797293004005,0.5438979113372279,0.6467103848502423
69,1052,0.22481202181119977,0.23120982982128852,0.028820730614187433,0.08090525444510126,0.19574350954614808
52,1152,0.25091649250022313,0.25755130994112924,0.028665843764624187,0.08936039669035267,0.3001665627475919
270,1254,5.658689516110328,0.21875257378448734,0.028495871474463114,0.5506731194482634,0.5924693209635428
93,1010,12.446609359509788,0.3187156328804619,0.028368463100774486,0.7068186058171355,0.38504903988087175
58,1193,0.3170241404025235,0.3199457107637077,0.02832033312676127,0.07190953322908199,0.448681506029261
235,1020,11.024302608497777,0.23760221161480843,0.028216745713358395,0.44269680001745565,0.5799392480874438
216,1102,11.034913026667567,0.17422719926820734,0.02809963726913222,0.4437561376250332,0.5692934475600551
179,1256,0.296875286527899,0.2992881502945447,0.028087685581096034,0.06577638322832086,0.3624476596779408
254,1173,11.137177727749629,0.37328279032499223,0.02806697194792196,0.43344742135445147,0.6899150370356607
78,1192,5.687192980394907,0.2606733804916923,0.02804866595787295,0.558807794810184,0.5851944720404801
144,1120,0.2799100721366696,0.2925579168717155,0.02797316693608765,0.07628965857290401,0.3684407967005957
241,1184,0.32194970972366765,0.3260068469968908,0.027940280011117712,0.08297143836553539,0.3613339764925557
186,1033,5.6688062748296755,0.21102734005733179,0.027914404806596446,0.5641619402141271,0.5601997637432609
10,1021,0.2412239012229486,0.24608603171198024,0.027828581879856148,0.07488827926086426,0.3499683956588413
51,1210,12.410509512525762,0.24924032103819113,0.027803277099079798,0.7068810542800066,0.34480690018765825
262,1169,11.07770143474988,0.26520755326768086,0.02779681656930526,0.4416387035785249,0.5464751326855467
215,1017,5.707114396019159,0.22691635409766692,0.02772666486685819,0.550956454817761,0.588227557766426
90,1190,12.467042768339084,0.2090463614376289,0.027709074330626814,0.705075935704324,0.27237413443991404
244,1126,0.2208955668060828,0.2214513348743357,0.027658134341206893,0.09356516034789322,0.2428012042149785
86,1065,12.460166928140723,0.3169159949412771,0.02757102745087058,0.7018613744909638,0.3900167429845575
116,1064,11.07793421010878,0.3088966540512828,0.027463298352299288,0.4334564802742366,0.6413147007248317
146,1015,12.360232419880811,0.3383865302091434,0.027371964369403843,0.7154175392193494,0.3706666235194563
206,1157,11.1053473736771,0.21085572554805834,0.027347567961782615,0.44584166924120744,0.602949018838401
1,1035,12.487362535390078,0.3232135151870387,0.027327735110342335,0.695837008326049,0.44383019316973205
104,1141,12.442488178325227,0.29894757161336505,0.027233230058152057,0.7149301906239425,0.3385583847313125
202,1206,12.455133640782249,0.20441108039553127,0.027205609969694153,0.7041942885212509,0.2817319260499116
106,1084,11.097362857487395,0.3194397890989168,0.026826040076486247,0.42903929951358166,0.653031676938321
17,1164,12.409764079333833,0.2448300311344187,0.026815781425962713,0.7133392386725931,0.2978310581316813
240,1172,5.660804732407996,0.29980506401971435,0.02680096633081342,0.5582096489070145,0.6299917525711993
77,1245,5.645043497473541,0.262708092568698,0.02677503425420815,0.5568966263183075,0.612678723900148
88,1161,5.689117907715025,0.2101356524675781,0.026755598029111097,0.550482234094156,0.5878721564619541
109,1009,11.142161793797207,0.30832358107821484,0.026746931459443908,0.4329193508116208,0.6450155839161842
48,1202,11.068748597793162,0.2176454930557684,0.02656240082418878,0.431727166490827,0.5347331440246917
120,1029,0.2916165596173047,0.3005555577904217,0.026420597920612077,0.08749025981919115,0.34308839599477686
99,1034,5.660741124149878,0.31612049809075304,0.026366991394365363,0.556086868673624,0.6683159225961802
72,1117,12.455990862517284,0.2246787075412723,0.02628840199208444,0.7026870951124778,0.28739472661036186
150,1224,12.473739256552712,0.2766199419026472,0.026282404926986296,0.7035773033251732,0.3153941584370639
103,1081,0.26855192153510854,0.27751553786176286,0.02626979111332625,0.08737423014549726,0.34862853385697984
131,1039,5.673520737641214,0.19389966932237182,0.026259528759548834,0.5616368913538349,0.5846757703588733
217,1249,11.141945099838672,0.2644931299489624,0.02620229878851535,0.4446342161649583,0.6719575030881193
236,1045,0.23020516395084586,0.23543397595636936,0.02616544097607982,0.06487404303721243,0.305448619911447
61,1025,0.28803500415892885,0.29044747074702637,0.02612379862981783,0.06009424059201506,0.4031241389126108
192,1171,12.460541845413744,0.23298012586116304,0.02605945830114258,0.6973765575077564,0.2339192281629347
29,1247,12.442715275937454,0.22457818992233994,0.02604492199904824,0.7113524509981285,0.2976784655897035
54,1057,12.432600613910672,0.276944537791689,0.025853819339535004,0.7056252142972478,0.3569141831975855
178,1008,12.388106143124796,0.24311999011578098,0.02564142541383197,0.7139264647734704,0.2771033166410263
127,1088,12.477501885947996,0.25066118629663814,0.025619361652915715,0.6995841086401383,0.3628127228526224
243,1003,5.632599177304557,0.22097202664496896,0.025618992357308707,0.5530658689602836,0.5981842963146787
280,1230,0.30190198748314984,0.29944701248407507,0.025571935080021865,0.08955183945885278,0.3930419359412914
102,1046,0.2882942503646579,0.29907938449104154,0.025477657937707444,0.06246393146389686,0.37389517253738286
81,1131,5.703331012140737,0.2834676511407881,0.02544600072516848,0.547452693625498,0.6109192886594061
228,1110,5.6366230415682095,0.2009057781054283,0.02532051666147729,0.5591354747691663,0.559192645717869
147,1069,5.66690890317863,0.2499450529057319,0.025307318604169127,0.5532392614782218,0.6062507788206628
42,1196,0.20982028118008764,0.21781682544519462,0.02528527576235674,0.06857817077786786,0.21653190895720026
281,1097,5.665062355159566,0.23260838851079507,0.025283449225833525,0.5625789835195635,0.5996414134783565
19,1167,11.008297784966182,0.20252740180927356,0.025280438883468537,0.4470522384036292,0.5138273678298481
229,1050,5.688270939313074,0.26268515573681545,0.025151505517385504,0.5586851583942937,0.5731118372293137
0,1063,12.495198965820679,0.23116831799242613,0.025142941695135215,0.6942517970055212,0.32338327508787673
245,1056,12.473523585023145,0.2757361033588132,0.025120991677109763,0.6967918657645554,0.2479806003770843
162,1186,0.2687224857862501,0.27263170996576236,0.025086618112025543,0.08450995156100077,0.31438412980868374
159,1138,12.406793322761823,0.2546994739904773,0.024871745857651652,0.7057381170424929,0.3050674671240957
246,1073,0.2626525898093418,0.2700990440674535,0.024848904300753823,0.06390050355169537,0.31279258884087785
203,1132,5.6866158590012015,0.22026058719088712,0.024847449547171097,0.5518847127321576,0.5860970891269959
185,1253,0.2636860306784906,0.2729561907636293,0.024837478068501704,0.0789246141535869,0.3012897523836919
70,1135,11.065897754103277,0.3189164955149586,0.02472861672957366,0.44234050220059035,0.666691154093987
161,1109,0.23468044864498785,0.2384427858386845,0.024652346325650894,0.08707417217466658,0.2912333249547481
2,1140,11.126876654401475,0.28302251190195765,0.024622080030731065,0.43763555510748303,0.6290677561486289
264,1099,11.103755013317619,0.3227555023998899,0.024592896460400568,0.44605726181421856,0.6155017587579517
84,1185,0.2480548072263498,0.2502183953885011,0.02455239752240258,0.08541588661019513,0.34793778656508495
96,1235,5.678226803961001,0.25166528792407195,0.024536006722830395,0.5567872056276111,0.5944932915197496
163,1112,5.699340809380219,0.23489735116303795,0.02451767556621348,0.5502258623152535,0.557626137192929
22,1127,5.679313119249385,0.21969858652457902,0.024510844286380323,0.5532185248364778,0.6146967754173744
124,1178,11.029519987839683,0.21502093286772425,0.02447691899678459,0.4505227300750467,0.5838652916366688
44,1229,5.658406805215076,0.2591766533783396,0.024385972429364345,0.5605846306554041,0.593981424885309
232,1074,11.090523771317065,0.24126066877695243,0.02428585924592534,0.4384579981389618,0.6257914401770963
199,1219,11.106169407902811,0.26133928879998575,0.024281641873114466,0.44503575775772847,0.5880095834778297
158,1239,0.20822321533423457,0.2035996555523614,0.024192468702242845,0.057332254297057024,0.24816104800985625
230,1168,5.6460784934660095,0.35063665440331065,0.02410961758453564,0.5511675703111453,0.7050206929994686
249,1198,5.650157763172886,0.2659974816287733,0.024084038229846484,0.5557723956449707,0.5882558255089324
278,1177,12.453779083091733,0.26375772625311616,0.024079713334501852,0.7064201278177997,0.3005419083993451
100,1214,11.131058385150196,0.286947550039186,0.024077208710129878,0.4260090916797652,0.5804967798363154
170,1053,12.453673667572923,0.2014179866960098,0.024071455117929224,0.708686881974134,0.2701489165307984
55,1205,0.28007131158203086,0.284102225858543,0.024048506354836328,0.08214124934599874,0.4142273278665236
136,1223,5.692853863332007,0.24544290462133345,0.02403172708701199,0.5543854718784835,0.6169283711147918
277,1150,11.083122198443416,0.265321670125657,0.023994392900659724,0.4408643541554437,0.61752531229748
198,1151,11.101749680554125,0.2873240547442089,0.023943548714456565,0.43250190148002055,0.6021902846270353
260,1217,5.698413953478021,0.23372215668441654,0.023749423220236893,0.5503774418040409,0.594347412270601
226,1142,12.486865043997414,0.250747932618062,0.023748228441646754,0.6932976870897192,0.2764680703500401
181,1215,11.092238924452024,0.29963011228403963,0.023737207525325564,0.4374203322779551,0.5742167961634483
82,1019,0.2430305967439415,0.2544294385921927,0.023652059330540712,0.07140321581082824,0.35602010346422835
266,1001,11.099765708323662,0.2992595733452919,0.02358390777234097,0.44011054845776293,0.6673931726776937
174,1094,0.22348061595037802,0.22906486806290247,0.023400626848058756,0.055904759536103014,0.31339592181211995
250,1248,5.68561805496147,0.23872751129851072,0.023393462761094195,0.54870542784661,0.5897604106825406
208,1129,5.691900364909177,0.24749621289756005,0.023352113160739676,0.5588648408210429,0.5996376298785736
268,1067,0.18196270834267578,0.19340044773647294,0.02332906606672084,0.07113447813852031,0.27169004468876545
53,1255,11.021379454952422,0.2222733602238315,0.023328170607316956,0.45826710321868475,0.5592709897008861
157,1085,5.645717678698286,0.19810808509003766,0.023236740525473518,0.5507724033043905,0.5561751499507716
128,1225,12.42204287675371,0.2665479658503496,0.023216504921334237,0.7035569874591082,0.32198633732192744
34,1080,11.095553767422947,0.2592314411253841,0.023061918962811498,0.4350209940784869,0.61416549841855
25,1222,11.054733189158139,0.2673888456478613,0.022894394117630234,0.4350247272425322,0.5684913670451356
265,1240,5.694015239309954,0.27962996145121716,0.022786845812197695,0.5561718911743971,0.6662472067635706
225,1047,0.19075869313171304,0.19795620963323665,0.022775921228085114,0.06560627165070769,0.24123577702211405
115,1144,0.22253260980139083,0.22768717072930914,0.022604900070465683,0.07846751364018104,0.3088844806976113
191,1049,0.2984768281913666,0.303642155367786,0.02250640454166599,0.0670860842098634,0.3901050625589677
142,1093,11.08390155350719,0.2651243461392401,0.02245288988159526,0.4430943591097896,0.590390066477741
197,1159,0.28769439946607817,0.29323020621029666,0.022421822735979185,0.07347772373869059,0.3618548537578277
263,1250,11.12816582393156,0.23719206621008163,0.022225157200254635,0.44543459355072523,0.6267660341369937
139,1011,12.494835553613747,0.24519058411479971,0.02217681233705891,0.7030360871902023,0.29948679642432924
239,1111,11.038755258508907,0.22895720372694928,0.022034965634244143,0.43476572536178637,0.5484985735587825
8,1228,0.21316746968256992,0.22386497602914604,0.02198654364812783,0.06739607116402967,0.3008941532372257
252,1146,0.2912767872195057,0.29522408475171513,0.021978834840588313,0.06658975872519932,0.38122557399907786
169,1105,0.2819672821597772,0.2935867690112539,0.02180307542357992,0.07680880685514113,0.3034712075897003
37,1156,12.465618229696682,0.287516451554162,0.02176810757714815,0.7020044720574798,0.333792620162665
231,1118,5.69508531053305,0.1893683106816402,0.02147810029178286,0.5595796428713622,0.525732686396062
233,1078,0.28635670250794965,0.29215407435543184,0.021453235179434066,0.05974562041510032,0.31751096266139534
11,1208,5.671485843434228,0.24893112275238283,0.021232854119048898,0.5498690000516916,0.6052368649313884
13,1244,11.11606737050405,0.2218647207604525,0.02120034775405589,0.45094586545188325,0.5808008961355001
3,1218,11.06688534356508,0.3046495533125653,0.02117593222241301,0.4405152857360662,0.6577476828839915
26,1182,5.700443095857365,0.2155212268053762,0.021028667644407674,0.5509175516026023,0.5891880531364025
140,1016,5.659791303526561,0.24160907385198385,0.021000679215711415,0.554670963823629,0.5681528668493786
33,1070,12.449687425498398,0.28284620458893905,0.020690138513399764,0.7015692578785669,0.29538662072440697
257,1232,11.053627803466892,0.27341160407025433,0.020667870568531643,0.4329317119220427,0.5647696462802982
117,1018,11.106122145873085,0.2719734989470403,0.02063791598198463,0.444575233423161,0.6481155546483819
141,1125,0.22826558900510716,0.23757548807354428,0.020584352610650933,0.05969149050078736,0.30809231669925286
275,1032,12.443808956898671,0.22727720614301414,0.02056727259848287,0.7033412346763185,0.29232506971144706
39,1133,0.22059608738144285,0.22742460156722,0.020471302040574374,0.09057199103997124,0.2737055568104941
67,1136,12.452066223241497,0.24277460093623301,0.020345014138880794,0.7003814760158997,0.342124235970504
188,1100,12.454968346619031,0.30506842219449,0.020344751981138744,0.7026369004623004,0.35088239609172794
193,1241,11.095168265778133,0.22033870086933577,0.020306326535956598,0.441199166622015,0.6190354465888881
134,1174,5.7053094293662046,0.33915628824624666,0.020281453699349496,0.5553444609367965,0.6045035250872233
91,1071,5.667351261728049,0.2474241276372407,0.020186110493810725,0.5551159070410868,0.6328004399647756
12,1179,12.466187590242594,0.2554692349983766,0.020131075303759006,0.7092362318207396,0.32246217364955576
16,1077,0.2318952175583219,0.24206337292454624,0.02000605694355952,0.06130430846638877,0.3207870999681918
46,1044,0.21761627720562485,0.21917742100901577,0.019960555243741053,0.07924947946841343,0.2383949903143509
60,1038,5.63168813468712,0.34178154616485734,0.019946867225352174,0.5541894389198939,0.6958668381965365
190,1007,11.125516163909973,0.25825845038649625,0.019916648550378665,0.43923291329728287,0.6143739038882501
97,1233,0.306586867128426,0.31156810923837047,0.019870715929228167,0.05812200164932336,0.3469853789609441
149,1054,12.495994956719768,0.25235322295329016,0.019382255506033737,0.6983893757224555,0.34192564430466826
23,1199,0.22181303104208216,0.23467465567560325,0.019218307398571537,0.06350757042159551,0.3179167192147971
7,1246,0.27134417307600384,0.27665759378097965,0.019204349263448637,0.08655909088762247,0.33493887267902495
172,1213,11.002504418243834,0.2677153678601211,0.019152916521189774,0.44341654275210485,0.5573578768577411
135,1005,10.999684148803627,0.2832886895355872,0.019009029182339147,0.4476962776261687,0.5731639135742387
176,106,0.16524721826051086,0.1647677308775865,0.018918566542148994,0.04979222612961888,0.20151231257142355
234,1055,5.686810275355106,0.3064045395876142,0.018829888990888655,0.5576390161550462,0.6132049631462944
98,1090,0.27288847191785476,0.27948409431824767,0.018693168824523407,0.060796122318278,0.37973257499095486
87,1165,0.290182350900482,0.29349900583322824,0.018612924036812497,0.08504071301421294,0.39874236968455556
4,1170,11.108397556608356,0.35003166265743213,0.01859232816625633,0.43991893332505483,0.6867670098712569
237,1147,12.422447792138527,0.24622352912136894,0.018431019485389326,0.699631414453906,0.34017983351452713
247,1113,11.065395279714771,0.2836356114296778,0.01822717254941576,0.45202168008904825,0.5836032260532436
164,1096,11.075053039128965,0.23892570677397593,0.017991578600397313,0.44865796553974496,0.6127977583742729
167,1201,0.2198671638532508,0.22977401060687985,0.01792864358122559,0.0802950565759418,0.29272189424581774
261,110,12.447822513148083,0.13890021831936122,0.01791819710760506,0.6955309972447699,0.16604337920751064
50,1104,11.115228904697792,0.27647061845167586,0.01787945619031533,0.43246028806759934,0.5917308424291724
154,1012,0.20244260158981978,0.20416340295027746,0.017876265554781664,0.06402472875121236,0.33397161770773187
121,1123,5.6593154455685095,0.25667752146763184,0.017813768390918354,0.557854395623406,0.6094009023020804
85,115,0.14896239161765193,0.15058207297039633,0.017787519385838807,0.05258687320195021,0.1801188651402213
137,107,5.680197513880109,0.17271809775663002,0.017581838599364928,0.5512232056558795,0.54726823158995
133,1000,12.3945368431934,0.3379721277562326,0.017502367529050832,0.7104254397131472,0.4256400039844991
145,105,0.15060065742852996,0.15361750153382064,0.017030366990371224,0.04496935105470696,0.1767917114916565
151,102,11.085329821461276,0.15786624608262126,0.016888369009884968,0.42978816307409584,0.5534949805532503
222,108,11.097161130102078,0.15522463124112162,0.016843287051251647,0.43106838038464523,0.5467392457642096
152,117,12.438944781697653,0.172409035831527,0.016725385579449987,0.7004305255001683,0.19866443844245954
6,1243,5.642622201551194,0.3486214693881034,0.016490499500435362,0.5471805217278974,0.6979390278820097
220,1238,12.468399613966476,0.3129147282885815,0.016405523653766622,0.7101259349331515,0.352451753679282
95,1043,0.21854421699691903,0.23330115272472524,0.016338053649664463,0.0732041701502188,0.28116290688466655
36,1027,0.3031977021783312,0.30691637572994485,0.016310521615894902,0.05803223179033349,0.3445662300515655
212,121,12.45069128873292,0.1805782227703079,0.016231320659588575,0.6996617574188825,0.20725329919833516
248,1163,11.094782150131456,0.22961414266628774,0.016220738269250683,0.44320586858981503,0.6040110893153782
24,122,0.1469422884903694,0.14825828400193067,0.016206965902521433,0.04379543636124263,0.19279462758414084
238,1028,12.402092220140828,0.2797824359802452,0.01580393536628698,0.7002681915446068,0.37927579971055264
173,1040,0.22691505935298867,0.22276446152905804,0.015693515125713937,0.06374218862971845,0.23112309457251506
80,119,5.669478000203035,0.18142909807987678,0.015594254547232282,0.5511273725341668,0.5393385320214307
242,0,0.16212338267872134,0.16597258755000158,0.015404240045547826,0.04415627243436685,0.17722222217914868
189,116,5.671099330865595,0.14662016987498758,0.015187888946845876,0.5504062299793372,0.5412417486776376
31,100,11.080581295879343,0.19286270766711322,0.015130276683452818,0.4274491926538952,0.5275018758375747
5,1013,11.061121895322005,0.2592529401757474,0.015124112815500261,0.4446915645248256,0.5926787688719781
183,1036,5.645527997020709,0.373097588859283,0.014860221621835496,0.5500535228837032,0.6864776591976595
59,111,0.13475216969633744,0.13807238600893723,0.014658414525875942,0.03716646770569983,0.19708154501296113
30,1251,0.2716006649124747,0.2846206644778051,0.014651223261384115,0.06112185236416427,0.36251532218849203
43,1091,11.091131459649715,0.26264131592442913,0.014156698434592175,0.43475255338092544,0.5894099786524011
253,109,0.16053101685518015,0.16232638902049723,0.013815110527672326,0.04544081085633476,0.18681233478463066
64,11,0.11387692770331573,0.11827653061806365,0.013805503914796024,0.03689909951745884,0.14801988218176987
130,1114,12.39463514455168,0.28251719207022796,0.013661919149957243,0.7077255215440672,0.35686517338014545
118,103,11.092965543347523,0.09812294882228792,0.013603127974975022,0.4338998556800591,0.5231135099615551
57,1116,5.687418826237553,0.30026885267629605,0.012510940575106228,0.5573511044949916,0.6351991270931407
101,101,12.424017271898714,0.14205849585237545,0.012291098986153184,0.7016501687356264,0.22669108954621556
125,113,5.656423281292072,0.11779099708558194,0.012080525780876735,0.5519710310299093,0.5255206863168537
76,118,0.14963170576658064,0.15506837581395297,0.011833608264334333,0.04816042565246802,0.19144779812752394
274,112,11.046905594004789,0.16653312293324876,0.011728974826784462,0.436960249863366,0.5086577393237574
75,104,12.434760637453547,0.13725758460248957,0.011629282005046161,0.7023098976327482,0.17692800272481443
113,120,12.443614684879618,0.13039279350743788,0.010859408432430344,0.6964961146137769,0.14421816477815771
111,1115,0.21912273652976955,0.22593067232069966,0.010287639502653883,0.05938886277645874,0.247485627712142
282,10,5.657601046385964,0.14247491955591823,0.010190742045835397,0.551349722662083,0.5076801822942205
65,123,11.085502819548406,0.15466522599164734,0.009695286505384768,0.43564061060447373,0.5415950879445742
38,114,11.056012722544011,0.13487333369602084,0.008802631691991006,0.44140608670236814,0.5531863594999338
