,key,$\Delta$dipole,RMSD,$\Delta$R0,$\Delta$R1,$\Delta$R2
195,1798,0.4384924267945161,0.2685226751428822,0.1901742587547777,0.31784775793252146,0.4307540949625749
312,1765,0.3425286645546209,0.2588731888732399,0.1891690719531398,0.31173620083477416,0.4379446614487016
651,1772,5.3901864910477375,0.274772877235188,0.18883251517790686,0.5853470315423571,1.4273379937226274
520,1502,5.371623131334624,0.2247808210050905,0.18875701811093404,0.6060247435441771,1.2708840375044868
902,1305,5.344938975891011,0.26321412496049573,0.1887498169628008,0.6043734109832718,1.3577464502248218
587,1402,0.3194974472025955,0.26261606321679337,0.1886825003877089,0.31186965319036786,0.3209350548666324
186,1804,0.36946765417042204,0.2615454923577457,0.18852228969252668,0.3207794126027227,0.3751026522952677
857,1274,5.393924495706457,0.2346331418450196,0.18827416773262431,0.6076520681083764,1.2797524005295333
748,1735,0.38451474940449787,0.2524153423961451,0.18804793800543762,0.3004820675294619,0.4369477464257683
910,1807,0.3303453920447955,0.24682126398586726,0.1879161358634046,0.28849400347299625,0.3609115658368332
945,1292,5.39410384461886,0.2577183972522613,0.1875863215730943,0.6039737683072117,1.3551255057801481
146,1845,0.3029806853390068,0.26522785285511297,0.1871970838626634,0.2980676153159318,0.3885470859651577
88,1219,3.814458916756766,0.24455379191196264,0.1866780678610827,1.0093703547122748,1.440200191085015
639,1876,5.429591803777667,0.2508639678700278,0.18600722388477617,0.5789846945748612,1.3676973290829244
460,1750,5.321675813814951,0.2473444389433648,0.18564796386465562,0.6220874764337495,1.391379819297369
1034,1291,5.3425250526129835,0.26141373670338425,0.18535379007668298,0.6025732604518951,1.338205668077449
796,1943,0.5244403080355485,0.23728643406217734,0.1851291010996749,0.2983529890231843,0.5772436061261252
545,1610,0.3316184458201294,0.23553540839326773,0.1851275550047237,0.2896957714944263,0.33762939292834404
757,1674,0.331491262930456,0.3030029246564866,0.18426541423191284,0.3185597427549009,0.44625069323891176
946,1420,0.3429690221654868,0.2617087474380625,0.18348916793602765,0.30941408256105873,0.4044123129028534
764,1541,0.47994794651747646,0.292838794921657,0.18334699832491327,0.3313552971185752,0.5282723241740419
355,1435,0.6110613939940062,0.26084437183168857,0.1809581918111127,0.3242702945573319,0.6011497448642849
1067,1480,0.32849760082812285,0.25680470965248225,0.17964305025784935,0.27096478474877195,0.3172166727080492
1026,1482,0.3364992352243037,0.2595408110450143,0.17900503777655805,0.3190488107229414,0.4243638360114573
728,1908,5.286003455673768,0.2266043602046227,0.17872513754470373,0.6096473846111079,1.2793815383819171
968,1558,5.467020665482167,0.25110044177644003,0.17785564931004802,1.0517861074444765,0.8854952059316408
513,1890,5.300882956947845,0.2259639180927161,0.17762146050323793,0.6124282305368217,1.2814663939539663
780,1753,5.383074276336161,0.2295514193279984,0.1767757598488901,0.5880169760113759,1.2834019534396095
685,1763,5.3529433806272495,0.24431722516389567,0.17619562886866472,0.5803290974587967,1.3811000527982784
1007,1456,0.31871831915555676,0.22102835428418852,0.17595621167595193,0.2613193326777199,0.34474797018927006
366,1719,0.24113710966563584,0.24482167576103203,0.17466458474064764,0.2691663382034471,0.2616585645072278
615,1731,5.416578303308833,0.2531989130332847,0.17424112032980887,0.5780406844257723,1.3324374046029714
115,1490,5.39414564353266,0.22767277120674367,0.17406834658306314,0.5933120090564016,1.3672479200934966
286,1850,5.292522236955352,0.2109525846995019,0.1736075193940804,0.6073374409824078,1.2722285488245169
374,1594,5.428786108558598,0.24895824689652407,0.17345447572720796,0.574083262270511,1.370856253811353
830,1051,0.24169500452259246,0.19686030207269065,0.17182732705834286,0.25156064490341445,0.289141119184621
953,1660,5.551316296796957,0.2781996151897946,0.17178689432925837,1.0273897987432519,0.8960340965840743
1029,109,5.3181421011197,0.20734963900923922,0.17151891005082062,0.6000989469882626,1.2857085148049703
710,1382,5.355764077949903,0.22222878234524032,0.17112366497446588,0.5918388632768113,1.3393380007799536
482,1020,5.347834906544476,0.20551005476356288,0.17097613795694666,0.6014354420994603,1.2606491496523222
672,1222,0.27157332814033464,0.21925699608256902,0.1705592502581923,0.2594457033485315,0.37748904366812686
306,1370,5.373371939771623,0.22007264664248075,0.16946077508903928,0.5927234076198953,1.2890828792971407
996,1840,0.5920438035699099,0.2418882322277692,0.16814010185457506,0.3032177347928217,0.6158448055232595
992,1206,5.372220907408253,0.2675913634117381,0.1673249685173356,0.5956497616949403,1.4146678293711095
1046,1725,5.573583009789028,0.2565929230235433,0.1666205592344172,1.0312908074591594,0.748008282565701
715,1651,0.4671845450203451,0.21965522671337737,0.16631395469250543,0.28594419668230725,0.48332611989930674
604,1601,0.21948260700825445,0.23311053683483088,0.16546076475743615,0.2557817300885105,0.2708421572036509
435,1343,5.388310867775682,0.2364923893128086,0.1647963869102745,0.5903738194976091,1.3651867418514663
698,1736,5.328158126604343,0.21475903633612778,0.16368030468440653,0.6144067715079592,1.2325405959053726
661,1665,5.380584675964489,0.241375906980016,0.16340609976244522,0.575597223116822,1.3479626641165159
861,1618,5.372460078797906,0.21856764672478093,0.16295285871133844,0.5812219853697963,1.3004428554735148
323,1621,5.605265548048496,0.33951568504422575,0.16262693974841919,0.7772749870384332,0.5433950008891846
72,1906,5.602501232591669,0.35187381878665736,0.1613142784671646,0.7986220620069556,0.5801022279552689
138,1797,5.370877896510375,0.2176780627445382,0.16034215144619549,0.582316829234477,1.3745017597055809
909,178,0.20335265808702968,0.2055756602229676,0.16032027282808775,0.23729509211301691,0.23322635065600048
703,1515,5.539153202908206,0.2512030022041238,0.1601597616089448,1.0209671919246754,0.925952011916959
302,1171,0.19939425639524735,0.2035755539647446,0.15987128996948446,0.23476674023500846,0.22990293598933598
631,1842,3.8350847021759984,0.34084076474552594,0.15976405581401806,0.6408752603485742,0.8722141654009858
465,1858,5.388746815380493,0.23156923205608337,0.15970479200890045,0.5919311378893253,1.3405695432345264
471,1740,5.600634792909744,0.3193093531874357,0.15946897420854994,0.7999410201099416,0.5552278643201659
1017,1867,0.4000314107354904,0.2489797416733526,0.159044174932464,0.2744134402501151,0.41899623537127556
167,129,5.384050707712461,0.1916235772274116,0.1588034600013927,0.5831293154325382,1.3074817764696298
742,1034,0.20198721087827404,0.1898629190400553,0.1587243818653348,0.23696704844474123,0.23718403741539779
430,1217,5.343156266519143,0.23014099091959428,0.15845579633202267,0.5906904200916223,1.3632288675083695
844,1894,5.573327888781288,0.33747706997855814,0.15772587604735047,0.8020393307161936,0.5744089346118507
174,1350,0.6221051124077119,0.24142939024616128,0.15744576947324304,0.2940101893191527,0.5751782884942994
383,1448,5.351255514182738,0.21716733152278955,0.15701515729406573,0.5971576241974581,1.2290864908040569
393,1156,5.352247460168127,0.1856610906794599,0.1569388964764746,0.5922081634615928,1.2737336487583926
242,1054,0.22057280150911188,0.19899110996674196,0.15687385387898653,0.24219663008842968,0.23517706419378967
823,1818,5.609205852580171,0.3334968895221952,0.15668157240693936,0.8011729323942146,0.5428129446077644
1059,18,0.5246586641519951,0.20222246256731574,0.15667310747804097,0.2689873292745515,0.5162889108938665
900,1021,5.363624515088584,0.20353238049023925,0.15643167828620896,0.582282186084687,1.301070106261374
478,1695,5.56355381124369,0.33482118161755114,0.1563743962016591,0.8074068552454347,0.5720351410896367
438,1091,5.325082233002076,0.19684922983743927,0.15633660934631202,0.5963123945730038,1.2790158682758126
414,1081,5.387221830206369,0.19413888030161908,0.1563266689764033,0.5822727425817178,1.3043214074615348
83,1365,5.571324521098898,0.3413790620793442,0.15609121996261396,0.7725264995384702,0.5689379170607731
812,1369,5.580103600508262,0.33902707249996367,0.15545268527194986,0.7680999199329304,0.5755263036393723
616,1868,3.834075255288982,0.3615915297340652,0.15532146886355996,0.6713820237473443,0.855365778166279
1006,1839,5.387069626498164,0.21251171322042317,0.1552835312689226,0.5768414060405292,1.2806984795314318
784,1670,5.381090817756062,0.24718966143812213,0.15518467236353076,0.5809898920512729,1.3683537406149424
277,1371,5.651315131815323,0.35090169608803023,0.1551428634771491,0.7525379360004789,0.6069171667315439
258,1636,5.393417640197495,0.2180082480172881,0.1551077259847548,0.5755678613276136,1.3394892058437995
214,1713,0.30814315170106826,0.27985779268600525,0.154876587242531,0.27992261439743255,0.3929155119720163
