,key,$\Delta$dipole,RMSD,$\Delta$R0,$\Delta$R1,$\Delta$R2
417,1048,0.24721800136169375,0.25181970951377075,0.054720042784689525,0.13343516541729844,0.28208063200159755
441,1126,0.2978045828244485,0.30575802995796414,0.05468649775237875,0.18359369496911115,0.2646449866331738
90,1083,0.14854823640724332,0.15617644699539335,0.05468472527330291,0.12654340530732283,0.19712755151926137
690,1580,0.1801874699184472,0.19107222867982812,0.05466806167527459,0.14192396137205607,0.24899027421258074
424,1096,0.276116922067741,0.28232033885676394,0.05460350425648886,0.14573572712346272,0.31171849655360756
392,1398,8.426635285255957,0.2448909744218694,0.05456260544255115,0.8429479904283862,1.2565503986401012
607,1033,0.2072533652104171,0.20938468242453667,0.054485205036145665,0.1699088853424584,0.23036173350702335
610,1637,8.521916866575337,0.2133939280360423,0.054399711946679315,0.8496413685181979,1.3590390278920585
253,1322,9.908767018250701,0.2304585424085703,0.05431413380795916,1.0176511631469392,0.2399183276740144
509,1554,8.455722754944281,0.2309634625835109,0.05402110018522035,0.8374788647185553,1.2746648997206778
105,1543,8.56910481504933,0.2626332171488573,0.0539152022436663,0.8508497690589977,1.375235617022787
600,1260,0.21598589117128814,0.23408061102234903,0.05362180530074283,0.11308004492772716,0.280663663800333
783,1088,8.443620815659745,0.23312569425094617,0.053620008401863,0.839866978368755,1.3050682068902009
32,1198,8.502299875869861,0.2676796154652376,0.0533244190509698,0.8268297135451461,1.3460666865604083
360,1476,0.22226114936035912,0.2299478063608219,0.05318738369359143,0.14640022200791966,0.24871340590402474
23,1540,0.18647147285729715,0.1917807589556013,0.053169497683152926,0.09650334938874097,0.2034429663770075
79,1297,8.545360252702785,0.21111825423376868,0.05314352017656863,0.8422860152697851,1.3706489888360551
59,1425,0.2575919258301273,0.2641784192192813,0.05286883851770664,0.16270259909680604,0.3117667359852087
291,1108,0.21035254716731375,0.22047882672470764,0.05284220595714892,0.17842365289598938,0.2616095392745071
221,1215,8.502235935969502,0.2808595266657153,0.05280356090171951,0.8568469569528981,1.3703647788253173
120,1478,0.22326644475516924,0.2319245980920249,0.05279737678559789,0.09629077805327399,0.2666742201442703
741,1525,8.502599654577974,0.1986458582537391,0.05276562963813861,0.8573253153049758,1.3462455992590656
40,1112,0.2491523184787966,0.25558139750269393,0.05270371389841786,0.16027210771821174,0.31006541887559913
596,1394,8.49043141998941,0.1693309955078146,0.05266019833040734,0.8296522615087195,1.3252585155291137
402,1156,8.546723854587682,0.19927013246689382,0.05249886851425007,0.8438608939407017,1.314182365440712
469,1012,0.16614752428614085,0.1674396913231206,0.05239863824118298,0.1670776922378758,0.21618767519744064
456,1705,0.2579220804372456,0.26589423000929313,0.052392804100257734,0.1720096281704735,0.23277655593755187
158,1589,8.527165652735118,0.20819311500728843,0.05239259628990074,0.8430265809525199,1.3509234335940623
124,1339,0.24385485531993017,0.2530677905636707,0.05239058260431654,0.1622880060096638,0.2663848148121967
572,1221,0.261451938495134,0.26991101300765075,0.052296573574883425,0.15850270504788988,0.2801689546393434
746,1532,0.18237856503005848,0.19076776118037475,0.05229026017262632,0.19436242542955684,0.25035548235419103
721,1325,0.22171961886931565,0.23419416195728,0.052221276783309255,0.18344487524271932,0.24596416804338989
484,1652,0.2472236604011324,0.2597335781116522,0.052194114299424776,0.15823265390258695,0.2584051114252521
532,1621,8.49257128773984,0.18013078526850262,0.05207286385750351,0.8255891488972424,1.3523392067229707
653,1668,8.547903821292637,0.2747760213048935,0.051984179225576674,0.8461686016537172,1.3699320239366062
298,1056,8.484106027920038,0.1724316482470312,0.05195304294796264,0.8167224626298774,1.2925372045080425
340,1492,0.2047469597559219,0.21019461800748504,0.05191493077190343,0.11261746750697224,0.1979197619707541
204,1153,0.2188313849271807,0.23104829769257654,0.05189650199235451,0.11922626714652848,0.2664483930820739
512,1232,8.496930083236654,0.20851960221751278,0.051752086787332924,0.8257776794078565,1.3539495275004114
670,1024,0.19087556556720917,0.19361918143060566,0.05162901045607479,0.1514824801180027,0.24727356627302352
33,1316,8.453289343417437,0.19748119216888074,0.05162032654962094,0.8373787166894959,1.294102635797661
228,1176,8.5282210928305,0.201241427345325,0.05155201855624093,0.8311458331994934,1.3527477385298685
251,1258,0.21555719045328933,0.22358627682658666,0.05152853128460803,0.11195155235147607,0.20109364158574897
182,1079,0.2458760905128449,0.25332530935356473,0.05150296014009952,0.1523172590461168,0.3102917718003126
536,1514,0.16806576851715282,0.17442791191078943,0.05144450804473086,0.12327404405342274,0.22613621711337695
461,1397,8.426656303546189,0.20412326734814262,0.05142893753672881,0.8323367595386716,1.2843685081178802
651,1391,8.462075253750978,0.1837317412829707,0.05131418996128465,0.82630313188513,1.2831431258018322
246,1504,8.478202071647814,0.2180144495622689,0.051208694472436776,0.8401019735532635,1.2967545944995427
216,1290,8.473693950586194,0.2115262840807648,0.051172672516805816,0.8471772592402962,1.3003051149408187
321,1123,8.48659811626611,0.2014347769502717,0.05115910324135483,0.8659545047387716,1.3347455416171745
24,1675,8.465847411731518,0.29759533944685423,0.051034908777030846,0.8289888801948214,1.3744085051573358
652,1429,0.18160537083438755,0.19078403872461147,0.05087808641777763,0.11866079289844177,0.25870777604224815
56,1028,8.512674675505643,0.19500339259367033,0.05064661275816635,0.8286806214274882,1.3284060379563007
233,1269,8.524284130456087,0.19803784502582666,0.05056014569728268,0.8545556742391945,1.3656536515277977
6,1170,8.433426181797293,0.17389188534020925,0.05054498581267809,0.8535147587876537,1.282327212308682
364,1173,8.41100647925903,0.19331167936102123,0.05044864261716064,0.8252665383088772,1.3216468801406593
164,1373,0.23326192711729243,0.2460635807369659,0.05040203604619407,0.12247662903546003,0.26274415631341563
445,1263,8.45690955606725,0.2768336713642891,0.05027076895890271,0.8189699319338665,1.2970787268957487
458,1203,8.465974745823443,0.26650631532405783,0.050250283240982935,0.8358824019730854,1.2922376448569055
638,1405,0.254007356360372,0.2657678619691439,0.05024920884961696,0.14639093255759433,0.33908695042540166
643,1434,8.460420939996181,0.27351590831275124,0.05023107677762781,0.8340291584980924,1.2827993689048616
67,1317,8.52189943612551,0.22853268033648905,0.05017982517235217,0.8570627048202727,1.3244492861713526
657,1075,8.53844096309444,0.19315488314957519,0.0501559768958368,0.8535239765809661,1.3453977186392505
669,1672,8.448827785850069,0.18932277970159173,0.05005679518625655,0.8519909744743208,1.2645261479446677
646,1601,8.550982350781497,0.21418601318614142,0.05004683569427085,0.8367075705708202,1.4056169606118418
625,1069,0.19144340468999596,0.19787064402155596,0.049848772219779826,0.13089692789029858,0.2174220133228479
702,1474,0.24875261114058964,0.2644052343958762,0.049775519730396185,0.1264767622645367,0.2536514359058168
769,1091,8.498306843934055,0.23532332753719082,0.0496970180989117,0.8477422170252393,1.3484314192667477
715,1289,0.2312207325611258,0.233690680747638,0.049628415531099375,0.13012394579870265,0.19199155832194129
140,1612,0.16169593042053204,0.1682956927306756,0.04962051491439635,0.13269831578669297,0.2058359047882611
363,1271,0.20502201010474175,0.20714877613595628,0.04961261691110787,0.11579480687144197,0.270566948361795
189,1129,0.2448287435625567,0.25363048392063076,0.04957113099685312,0.16652282987971878,0.2550308410024498
207,1461,8.530470454830189,0.21021935027061292,0.04955199052444439,0.8335457791751382,1.3904045210065825
466,1412,5.114291496086905,0.2015836703853457,0.049521869214254235,0.5739878548055738,1.3125807790152746
436,1372,0.23954568538416576,0.2449238549546565,0.04949273890665049,0.11555499146230813,0.2834659467386145
569,1704,8.566019765132648,0.24215270113360943,0.049487865575299966,0.8493812096913322,1.3131349437704385
307,1217,8.465901114651704,0.21682975340932023,0.049444402232700795,0.8350110015400461,1.30340231453866
303,1266,0.15939427316386112,0.16591615002728166,0.0494265448358271,0.06854322888714275,0.17250279887740919
566,1517,0.17118492972074287,0.18447791643735376,0.049304047476737854,0.1184958977099708,0.21637920301820965
319,1211,8.439561196018742,0.27841253364403723,0.0491035214783682,0.8239873452431566,1.3017980212954554
20,1482,8.43951748554971,0.16454470002364915,0.04910122799648886,0.8286385945997703,1.2497312967760286
487,1249,0.23143912018449028,0.2427853108184917,0.04909234295588966,0.1061600376398155,0.23343256134592172
409,1417,0.16714605535363528,0.17005015678284535,0.04908541734406204,0.14868306039246482,0.22899708663323423
507,1333,0.1738417263060811,0.1757473685889355,0.04899059686044559,0.10643003191697581,0.25367203152831846
187,1321,8.56064742579907,0.2540645477890659,0.04894320759594549,0.8563880488724541,1.361683938789729
744,1700,0.22913082068524807,0.23618683279033698,0.04888170699354693,0.13457148164499175,0.21792396152312601
758,1344,8.53908524516201,0.24218029864797874,0.04868193396720652,0.8700693261352443,1.3920910546865428
93,1072,0.25424125564910394,0.26058046680042846,0.04864286051084789,0.11652979347216046,0.3098335037810019
132,1224,0.2974130174993207,0.30599394567743177,0.048588764528483507,0.17639987414382827,0.26765032481504
575,1497,0.20332344254830767,0.21013097811418407,0.04852385396880465,0.12153738978632458,0.22218401473571356
49,1548,8.470417754229773,0.2898780152705392,0.04852331222340571,0.8257298360803814,1.324626895941297
74,1225,8.478802280889264,0.19994050035353328,0.0483066042208567,0.8329049027590918,1.3785218484852946
166,1552,8.490516775211233,0.19743958550783286,0.04830108946348623,0.8309784211897858,1.3519896253401638
39,1368,0.18612606450912714,0.1903027308399349,0.04826154794237383,0.11156474441219173,0.21522680069578054
553,1045,0.2690882098472607,0.2716870013099758,0.04821250107774249,0.13353853469065508,0.2703817986978941
515,1177,0.1791574177343557,0.1845989119620965,0.04817875188082506,0.11717690322178877,0.2330543964616681
504,1061,5.04375387378884,0.23807074430677572,0.04810119481904214,0.5861337491964445,1.3363378362679896
782,1007,0.19248856547114648,0.19993586632898014,0.04808623018574055,0.14236219851938975,0.24909983842262354
13,1603,8.476093157452226,0.22903055113866524,0.04808124492423127,0.8293448221472766,1.3407976875864036
673,1155,8.510216132061666,0.2528876098667087,0.04806042303524696,0.8166290674769391,1.3458528185698118
138,1609,8.530252822117355,0.1986575810246058,0.04804954851644943,0.8452214283838896,1.3278058805122652
513,1084,8.570730133782671,0.22961354799423933,0.047917916495084346,0.8355313100726733,1.3863080619641923
463,1625,8.468518612131955,0.2072056725738066,0.04788523162338793,0.8432721121501326,1.3088826707269137
82,1360,8.443334203506327,0.1569756755449938,0.047874970689518986,0.8306873978703352,1.3200417212049143
167,1375,0.18747139319865272,0.191388058956863,0.047771661028311596,0.15146985283894843,0.237896493634738
648,1393,8.49941275227049,0.22368665808546367,0.047760273775915144,0.8154332024852998,1.375830364968758
697,1014,0.2693941179017697,0.27446824303593353,0.04774905149630202,0.18308153640915473,0.31514214301224663
423,1562,8.486052900117267,0.28930307077931655,0.047683969569544835,0.8359471220400427,1.2850625662804591
330,1547,8.516177311796056,0.23157410024666944,0.04767875388265199,0.8605048293294233,1.3799026642843188
752,1386,0.19184335268967567,0.1921739335126471,0.04762501780555805,0.06927704592847549,0.20983582558254293
77,1534,0.19424708415396855,0.20609722405944178,0.047622222833330195,0.163731609419807,0.2344114467709922
328,1111,8.500796997193433,0.22869011975641904,0.04760537333979171,0.8583299969289847,1.3226460213112419
306,1541,0.17839369247970244,0.18756400956979383,0.047583024319330265,0.14765248240049267,0.2222261674476136
429,1152,0.20627656365065997,0.2205677765531202,0.0475770754860718,0.14476878823226647,0.2587606356921563
192,1029,8.519075839334134,0.18069190179409117,0.04756629962424169,0.8461873344501545,1.3570227758559843
180,1465,0.21650257189823185,0.22537559201910362,0.04752881707209069,0.12118577128720336,0.2236058694942995
273,1196,0.17869009819035833,0.18411063054102314,0.047517265202280126,0.15284019759579018,0.21727333404489121
542,1524,8.464896014741933,0.19741715437601592,0.04748577791018336,0.8484335292448538,1.3053453107096291
135,1409,8.472818607301313,0.2178810171133017,0.047325470388734504,0.8425713276555336,1.3126141612310978
150,1157,0.2642817797951108,0.2660461133665883,0.04722082486397123,0.10713303384689407,0.2864773481566561
478,1136,8.455341556098814,0.2766075439492587,0.04705261737347761,0.8186285365015353,1.3038105780284073
281,1537,0.2603993830391101,0.26233559944916446,0.04691606338140956,0.1198736327806544,0.2182623748027101
357,1207,8.491211399812144,0.2154392041066115,0.04690113357176031,0.8582817821415067,1.356933221017871
146,1256,0.16371774637418846,0.16717131094073198,0.046884411369376336,0.11226298122392706,0.22547778120538262
255,1186,0.2637632976560821,0.2693720665229344,0.046841329435330016,0.10092409865542634,0.2830056081169246
754,1468,8.511188221537749,0.20934217330786153,0.046771371570490564,0.8333482847387583,1.3083358165937948
123,1348,0.21598843377159072,0.22259208639310107,0.04676927608047986,0.11362950425273004,0.24927760064667862
154,1347,0.21717910064228577,0.22525654638251658,0.04674901849309902,0.15719895110362192,0.21581847280949057
743,1413,8.456896935894505,0.17007751704087137,0.04673243221769014,0.8383440014213722,1.2977034584463205
285,1617,0.20594233730056422,0.21740714555592205,0.04662932074332188,0.10723305111256964,0.19219824989700024
290,1587,0.24558701776270306,0.25505768374222126,0.04659070290777696,0.06595856641430817,0.292145403315958
359,1659,0.2194390341861155,0.2349052760912305,0.046568875962306695,0.16068695204462283,0.2642740973794294
63,1644,8.513973123840916,0.18458942466131775,0.04653463595072851,0.8235939584618301,1.3579421900421424
201,1407,8.56182333367612,0.23821782781794443,0.046532975130459925,0.8347217881464111,1.3515855421472769
341,1284,0.20779208001524696,0.22268954632556665,0.04650062333749488,0.14349277250722078,0.2484532101422934
778,1545,8.458282077025702,0.19012329650037316,0.04643349062019907,0.8203406613114876,1.3450696645237321
288,1503,8.532802357018339,0.20605063399612672,0.04642714538502405,0.8579693161096307,1.3130764017888625
453,1449,0.22467887561481442,0.2287815922706287,0.04641710058956378,0.14528615729157476,0.21695250621730172
477,1594,8.576108038983332,0.2044608963555402,0.04633378501647987,0.8502361268402173,1.3608284353048699
401,1358,0.23852345332491395,0.2424695362449032,0.046285175033637736,0.11289681205603946,0.3036529022278475
144,1235,0.20440810678082802,0.2131788593135553,0.0461504073450501,0.13536794968578053,0.17995507564751012
46,1093,0.1847400959453043,0.2004383962833892,0.04614372697447652,0.10973957203939849,0.23154302332526325
549,1550,8.50612510823494,0.20867071548839564,0.046091507214101345,0.8430721763781668,1.3342048582685935
598,1501,8.566211667821253,0.23343254463854468,0.04607971677415819,0.8296351613119785,1.3642383265640732
52,1690,8.498270970589314,0.28781615957301115,0.04583773167788257,0.841455885450366,1.3456646119423448
688,1169,0.255367196623057,0.2671280662509972,0.04577199250614535,0.11121956249077952,0.2621903694091797
47,1277,8.42732502438051,0.17562411660961486,0.045738408114513004,0.8468022416208396,1.3159711226369222
627,1250,8.514734508508836,0.13533801195602316,0.045731451567046985,0.8228462066748686,1.3140934780021623
520,1369,0.18987088693914603,0.1960166190788764,0.04566660629121274,0.10322527265021483,0.19389985278079208
114,1451,0.19734462649000917,0.20779182493643517,0.045617717080783056,0.15371165796857048,0.21749025904001873
740,1684,0.1645023649802596,0.17004354264043572,0.04559209241528567,0.08618617856336247,0.1900788003684037
232,1439,8.524830695960041,0.16833961321527877,0.045543959224958346,0.8241365564900357,1.3465637725686528
266,1403,0.23093401053293136,0.24166383678736836,0.0455257566108867,0.12456822464708453,0.2263399519314919
621,1651,0.16614259052095878,0.1733394712456878,0.045522450654993336,0.13304251323771737,0.2310064650847054
766,1531,0.20091631086138323,0.2042145380056422,0.04548942763587338,0.1292537041168595,0.24839486390888577
733,1148,8.484694473600584,0.22299909299644394,0.04548674681961328,0.8546356037045989,1.3292123075676086
374,1080,8.493048444211967,0.1770256452449444,0.04548449308403523,0.8252231284066912,1.310688931346744
75,1102,8.477739228012325,0.14400731886858661,0.0454325285682252,0.8284440352766038,1.2926562017249335
523,1117,0.2593850249706621,0.2756972042669914,0.04537931111525674,0.16599729740703098,0.32764567044611553
320,1507,0.15747593482231273,0.17081253892641535,0.04530056620020812,0.09036868663061405,0.2524995395224423
54,1255,0.27697623263150745,0.28194557008582244,0.045215316672491755,0.11040163033955812,0.27011511119795417
219,1610,0.24704237761498724,0.25574875130582425,0.045213306093952334,0.10727230781513589,0.2542464430688718
632,1636,0.17351871975652727,0.1856555339782535,0.04515561992252584,0.14739371894935444,0.1843591752910908
108,1388,0.20562369490541524,0.2123330582420367,0.045152464639988475,0.09212091941068785,0.2515903427604928
80,1274,8.429696271923232,0.2531967706726278,0.0451322732653986,0.8233223384921492,1.2986693415048742
485,1216,8.493668589190912,0.18993017239901275,0.0451057811889789,0.8548053852882828,1.3406517780645981
153,1240,0.18038575037410795,0.18507639349709165,0.0450731088623438,0.14595179489314647,0.2282440964088288
143,1600,8.454519788358363,0.25204141256999185,0.045040994749842085,0.8203904938196053,1.3148151936014236
249,1454,8.54521645071873,0.24637281244111994,0.045004869069143714,0.8566340939788883,1.3887628229089117
272,1688,0.18071185714895732,0.1906885205773087,0.044993102201726344,0.11616227244970427,0.22459950486709443
584,1071,0.18596460648830648,0.1950652907112884,0.04489274396760796,0.15742129013869569,0.19920322885584127
682,1523,8.533532383743768,0.22500121351216068,0.04486725658977552,0.8573492401306724,1.325596213122451
590,1598,8.457424691029633,0.18208375384865888,0.04485813909637384,0.8161192207025694,1.2711051581932273
367,1395,8.525558803521996,0.21565219416468434,0.044843026570866015,0.8615153601279905,1.2839492296839163
55,1586,8.500113032446873,0.23945917179831905,0.044842008863519585,0.8256071636055058,1.3471950701251512
734,1305,8.564711971428277,0.20481032635181193,0.0447909806835136,0.8514436492845567,1.3902975010030552
386,1701,0.18680937735113617,0.18966973013738786,0.044790769064818735,0.11777798616281149,0.23699137219457642
28,1366,8.49121921975145,0.2050291548403114,0.04478158755628419,0.844486977598629,1.3671674230195796
410,1581,8.492330992859126,0.18974219218976757,0.04473496205149667,0.8360568380088912,1.327963735359764
438,1428,0.18537253713366506,0.1958855561691613,0.04472646811142243,0.10255344009226289,0.23594589069282937
677,1132,8.528396179048752,0.16119736473062626,0.044693374764089834,0.8240487117547217,1.2913672312585698
414,1546,0.24249397406779064,0.24947159809743186,0.04466906764772315,0.12677601396959917,0.24181952679459912
334,1182,8.47935050351405,0.23223897106885227,0.04456268403659161,0.8277290207346841,1.2919251266197103
326,1097,8.518183813298394,0.2505771318620861,0.04450851559736432,0.834918888778673,1.3253181866024115
645,1480,0.22592280633531392,0.23012782232266324,0.04448125812321879,0.16841249553965096,0.23867409962514882
563,1192,8.493416139499132,0.23001669452548265,0.04443832164159709,0.862339160532327,1.3539434557728856
183,1158,0.22470274353484274,0.2288512486380529,0.04443817886058365,0.15345191951866027,0.2669393169331288
198,1180,8.490299961728923,0.18795143154015906,0.04439562134537796,0.8554224356670087,1.3307592034528544
284,1364,0.1944970929081685,0.20642846974234888,0.04436442342462841,0.09120875094246954,0.22851688619286487
745,1653,0.26390250889386185,0.2683982942696103,0.04408183707747691,0.10202484551001993,0.2628998136710883
777,1295,8.46557127178728,0.24229821905464924,0.044050699326442455,0.8378167851271736,1.263051289834899
362,1607,0.2830100681720612,0.29474816006547916,0.043965699104625756,0.14528483828128988,0.2698667852335946
706,1329,0.16662282161129607,0.17613111923231903,0.04394818960348644,0.11871709665904559,0.18798664112460042
442,1282,0.17911174302483943,0.19073020404629237,0.04389349637158162,0.10640165189774449,0.2256938874760689
602,1354,0.1514599969522872,0.15282870016919115,0.0438709660527934,0.13106927623775474,0.21614482943141844
616,1355,8.487656582068151,0.22329893032689105,0.04381423436187416,0.8444151199936231,1.3622416316922081
327,1502,8.455728963350357,0.1794510741407981,0.04380848351579297,0.8379910192090193,1.3037219650976055
531,1593,0.1909345956590921,0.2040654762586977,0.04375896079322125,0.1653231541421047,0.26704411650608684
729,1645,0.1784196783738673,0.19696421986199233,0.04374822551283986,0.07994317249192404,0.2007208954598115
316,1078,8.474946512414617,0.16908049818369772,0.04366188302631536,0.8357389849270418,1.2903402659458856
276,1479,0.24477133768472983,0.25213605464832056,0.04366170273522993,0.10349381905119974,0.2507804946872484
311,1357,0.2225363501257469,0.23171279755430363,0.04365017158420701,0.1035619821754516,0.2582697415506023
420,1443,0.21728386803383995,0.22264074699977027,0.0435800270706989,0.14139546465321196,0.2750377577945986
535,1691,8.453927970961862,0.2712766513785716,0.043575477872364356,0.8225935089053829,1.3928823375461195
21,1669,0.3038679314042977,0.308187772458177,0.043555190303978156,0.14066860773263143,0.29718609474708335
95,1229,0.16549372019144135,0.1764548195324516,0.04354898817391256,0.11491306102654276,0.2137185761688357
576,1237,8.475756988587527,0.17743460529960525,0.04353364569281059,0.8261161721901588,1.3368486611760577
400,1404,8.48008563081198,0.16565011693429246,0.043504459846554704,0.839870937032439,1.2638652879410324
397,1273,0.16947047226870632,0.17693751936582672,0.0434772028493478,0.1234172472090315,0.23011651213598944
19,1279,0.18851836553442938,0.19264122048508897,0.043288526319171294,0.09815680028614734,0.23749147324295453
