,key,$\Delta$dipole,RMSD,$\Delta$R0,$\Delta$R1,$\Delta$R2
44,1062,1.5635623426593395,1.4903300860085718,0.31055444140659577,1.046731006172393,1.130682002639261
103,1032,14.095878405183313,1.3503173593586366,0.3097471349215471,1.3845039782392283,1.5803048912885003
69,1107,13.767732338748607,1.4456065246504524,0.3090128964766932,1.4982377552087411,1.6465306351915858
75,106,14.039720402144242,1.8028688665734782,0.3082099143338996,1.2742527185143273,1.66092496522906
93,1037,13.822630260282704,1.4504731949407765,0.3077202739668789,1.469782499032444,1.6926449050761245
48,1108,13.985296070351737,1.321469776139404,0.3069879355632711,1.3598968148851385,1.5267821747305486
82,1092,13.678887121813485,1.211947694267256,0.3035822597261659,1.3434994330730294,1.3400288959866908
17,1119,14.071328395051914,1.6570456939873897,0.299255452683171,1.2355949191486892,1.4696808441699258
8,1087,7.802354924267723,1.3608311225504737,0.29701643563232516,1.5538711122107713,1.3569817779971705
13,1099,14.191881912867242,1.3049332621751173,0.2953337717214753,1.339805527792674,1.434670014446977
19,1072,13.871626839763135,1.382871037673605,0.29189149248202034,1.2564791330155964,1.2544432466441315
112,1106,14.088425213944344,1.399785342022431,0.2913627418163257,1.1160297358716396,1.3070257749977623
106,1004,14.294677600193495,0.9542032116113622,0.2891572029943998,1.2427172449305606,1.2260520834558533
16,1069,8.048261355516164,1.419209018650504,0.28801038411091723,1.4392479283111297,1.5271809730155235
3,1022,1.5940964840086758,1.5919441710852436,0.2878371644813907,1.0301505285559043,1.4118712471398633
65,1085,14.292831794044327,1.4022759536800407,0.28433362172556154,1.3299726231152222,1.5201568425366394
7,1118,1.7091523551337284,1.4352420991829737,0.2831626513168963,1.0173421489778736,1.310115163767311
111,1088,14.189223977653425,1.4843995766689702,0.27824174689506553,1.351276340482072,1.479484298710358
118,1058,1.4849732245258984,1.4802972164733865,0.27776274867767464,0.9662814495271997,1.3355348019548843
58,10,7.843609195685852,1.6339946657782778,0.2666025132302348,1.2428211735992796,1.2421327462930865
4,1068,14.219996696349844,1.127010209218852,0.2649868571505207,1.3380276280104004,1.3709232744590194
56,1070,1.4910064077002503,1.505226135940445,0.26016245080313005,1.000008875277668,1.5532872465179968
125,1117,8.144158520257902,1.572622890435514,0.25790690340319283,1.4840677008255112,1.4058613060772702
20,1020,7.8398090473220305,1.6272950778875965,0.25715382650498647,1.217955138379865,1.060016919209932
86,1101,14.389414278752346,1.7245232043841008,0.2570964129189759,1.2510876502335662,1.4110168192324162
109,1081,8.000712206171343,1.4276348039941804,0.25648076201664183,1.089974128963376,0.9386358016264018
51,1048,14.331421920427658,1.6376810405930018,0.25395246484233264,1.3638618681277823,1.5927196523585692
18,1080,13.924998760615914,1.7923801861790365,0.24914216092960584,0.97305803853349,1.363431808161551
32,1005,14.01919603101048,1.1292792449945817,0.24669925032451798,1.2533189582267497,1.6682253617529261
52,1073,7.777067916273807,1.597502250682973,0.24583821977043652,1.3918617145847383,1.23635914566836
121,105,7.849515932681991,0.8806462483389701,0.2445783723604824,1.1890536253915853,0.8844419715869007
68,1091,1.8284530652153703,1.7508138804614213,0.24443428418195254,1.1278036905174833,1.4841184636966522
42,1076,14.062614138996556,1.6840576289533236,0.23679603838549565,1.130633606408611,1.2644244126025803
85,1059,14.307550562085114,1.5314345736267851,0.23561040957333704,1.1412546023564198,1.366881741620154
53,1011,8.034338860049864,1.1480256953023984,0.22725490924086303,1.2320818871204187,1.1323151386970294
83,1074,14.096784295060438,1.4053091098780546,0.22456175044190804,1.0377237407167612,1.1289883103680205
97,1035,8.07777768917644,1.4991774864904714,0.2240152340226747,1.2355668487157514,1.3527389464519826
36,1018,14.38187067305495,1.1627416026897184,0.2228663449881605,1.0501925310074993,1.2349798489101749
98,1000,13.764564290230192,1.5327717018332334,0.2201221122530506,1.272913777940475,1.534970159495778
116,1113,14.506246031745903,1.6169324691322273,0.21893127738043627,1.1228122857411202,1.466933285334243
119,1089,14.37977401199823,1.3688345626753753,0.21648328735256472,1.1461939146432003,1.1718504682919086
113,1052,13.683648393697837,1.138561004339013,0.21608993136782328,1.1608821753213472,1.3978595703658847
31,1067,7.7926206638465425,0.9372875315707097,0.2139801415501615,1.1449745075754936,1.2172990409225541
40,1093,14.181409534438913,1.8735610409118937,0.21199604786570844,1.3580080551594949,1.62262664179383
92,1043,14.364543884998213,1.7357282527791085,0.21034640651694853,1.3198386555138613,1.4887947620506232
84,1049,14.111759355781436,1.7283164789534595,0.20932785693983522,1.2174639369615998,1.6667633140589373
123,1090,13.821183113729822,1.3787301291051295,0.20711740793005598,1.1437496973516634,1.3573700831063658
120,1053,13.88830641604466,1.2312128510875378,0.2065374011493664,1.0087801264675251,1.1738245050155316
41,1007,0.7333332000364496,0.7273779096855857,0.20369553999330797,0.6688452978869759,0.745783960282166
46,1040,1.4442630050624514,1.4546721923647419,0.20304930750155661,0.7857999258238433,1.2783522934388925
54,1046,14.212946465950209,1.3056661914059418,0.2021432073359504,1.0280607286977557,1.3061129202016812
71,1122,14.033195888467874,1.4145245399238446,0.19919353578302454,1.163051200337238,1.3228245807678332
67,1079,1.4122232233954923,1.2898514965985697,0.19822477709138464,0.7728194307769259,1.1909727882465213
60,1031,14.144817156243196,1.2846593490021412,0.19527907330494104,0.9019492514082801,1.270563596409344
61,1065,14.183405939662002,1.7458422695764817,0.19086708499056018,1.1534663263268998,1.2910288071449392
22,1010,14.326509412805896,1.5851733898440037,0.1895504358324393,1.242690242839046,1.3820581118478719
96,1045,14.20238164596629,1.5714215722342122,0.18757579937633997,1.1049156440725476,1.2886569115858801
117,1039,13.91230447462902,1.730288628111553,0.18450801104439435,1.1179167874391576,1.3426454790914493
77,1077,14.179764588236768,1.548521118803116,0.18192398103007865,1.1719177254300959,1.4108377934408625
49,1061,7.841083514441288,0.8649634601381905,0.1819171705887273,1.1910748870101016,0.9918583724334585
91,1024,14.285951185454559,0.9424185702392899,0.18029612682051785,1.1785355531712791,1.1959123785792867
55,1025,14.013943835981472,1.1140803303562115,0.17969408451472693,1.014053059835205,1.1132541128230689
37,1006,1.451929774191663,1.4611000941738073,0.17877874464420718,0.7620576121504107,1.2178802495545011
28,1078,14.547513471039684,1.465564788930747,0.17853466971609108,1.0908186984256933,1.2149073617254362
14,1003,13.714637226981308,1.0142928935146207,0.1778667066495149,1.0894143405065593,1.0302013861222339
59,1084,14.175695605257449,0.6167732848242246,0.17759208208535923,0.997981976346178,1.0095008540660668
27,1112,14.281769324015116,0.7927822788528791,0.17728666815243457,0.9791492707927961,0.9632737445391577
12,1036,8.018339322516834,1.7954164565927193,0.17651889704946128,1.124135790045063,1.2379148430481002
63,1056,7.916649641124365,1.4169753774533635,0.17650436231302272,1.07673547471528,1.1490874455743187
50,1028,14.306604473047638,0.7333577321540272,0.17269661455336904,1.0462801900518846,1.0398584746973534
47,1012,13.73231973716051,1.6240396140702154,0.17086973269770472,1.0475119156779586,1.2498495489128514
6,1116,13.949288635049399,1.4347008679205246,0.16586375514918025,1.156098324378793,1.4105304144006063
34,1023,14.138000031715377,0.8730854746596366,0.16583895686630157,0.990573768591022,1.008680148605603
70,1121,1.1376870750744776,1.1268543938775333,0.16489853700307502,0.667082000426371,1.1212425444090923
23,1111,0.9536277293684242,0.9187159157646985,0.16428929384292587,0.6312098868592623,0.797519127298967
5,1041,14.271096673466754,0.7895285771696262,0.1642272752258131,1.0015207875990628,0.9582114980026326
39,1064,14.444468605685344,1.2332601736904447,0.1633467213332371,0.8696117590341307,1.0026421708888227
108,1066,14.118066625263555,1.7170891275682438,0.16169598005110014,1.1946155937530498,1.3950359620515849
21,1063,1.780917779128721,1.6240643624209652,0.16097730048040693,0.4996983625275751,0.9632513842919307
66,1098,1.2410137532390189,1.2152932625608959,0.15950047334703166,0.7167609839942962,0.9341857320684551
62,1095,0.7193347192262958,0.7161981536702143,0.15804772061123182,0.5380414616451523,0.7760886674963655
1,1110,7.773449320603845,1.3588478849023833,0.15457617166105703,1.1137397028474072,1.0791952811741317
100,1017,0.8190504132521645,0.8151886364014075,0.1514518550969218,0.645775907116726,0.8544752695998988
25,104,0.8910412804992509,0.8565809119147598,0.147534225243315,0.40026985554014743,0.5510266017628072
115,1104,8.124787665978051,1.5027687497906823,0.1469751590332201,1.1285068194558725,1.361074386265787
94,1008,7.79739645312616,0.9838429057388548,0.14219960390903774,1.064497152800874,0.7415482873433112
124,1096,13.95036107236269,0.6686882011801287,0.13582621768292916,0.9289710267122013,1.0008818483538786
43,1123,0.7469867978978422,0.747444939656343,0.12732337788550835,0.4775253072492193,0.5724704117805285
74,1014,0.9151912551063576,0.8963368228689156,0.11628306873607451,0.4845207670315738,0.5715771135573725
35,108,13.817562416898916,0.7575018350618361,0.11248885605702588,0.8887375234728948,1.0090305938591362
26,110,7.769365082525865,0.44613955126565963,0.07853503293265285,0.9526763617590929,0.5526256365695669
81,109,13.752164110291314,0.50518083567367,0.07749771520644566,0.8452525725185188,0.9130748759077614
73,111,7.746799541174153,0.49420315810295,0.07536634443873677,0.9401177079258574,0.5688006696928691
114,1034,13.713519676678423,0.38449723322377866,0.07532074380622117,0.8596070379204059,0.9322446712653258
88,0,14.176112471554314,0.30496633088202457,0.062066212521026176,0.844791490490467,0.762988305758851
